STATION_ID,STATION_NAME,EXTERNAL_LOCATION_ID,EXTERNAL_PARAMETER_ID,TIMESTEP_HOUR,UNIT,IMPORT_SOURCE,THRESHOLD_LOW,THRESHOLD_YELLOW,THRESHOLD_ORANGE,THRESHOLD_RED,THRESHOLD_WATERINTAKE,THRESHOLD_NAVIGATION,THRESHOLD_MEAN,THRESHOLD_P05,THRESHOLD_P10,THRESHOLD_P90,THRESHOLD_P95,IMPORT,LATITUDE,LONGITUDE,ALTITUDE,TYPE,COUNTRY,ORGANIZATION,SUBBASIN,PARENT_ID,CHILD_ID
5907,Paraná Las Palmas - Zárate,BF991049C9204B60943FA967CDF0ABEB254FE303,FA0286AB2DDFB8F9C8AC22DDF972FE0D16D77790,4,metros,WHOS,,,,,,,,,,,,True,-34.1019444444444,-59.0088888888889,,,Argentina,INA,Rio Parana,AR_INA_5907,AR_INA_5907_WHO_4_H
6505,Chico - RN Nº157 Monteagudo,ECEACDA46EEA0DFC315F8C2294399034C5A589D3,435723334E47400E56AAD9E883BC3314709A48D9,24,metros,WHOS,,,,,,,,,,,,True,-27.5211111111111,-65.2663888888889,,,Argentina,INA,,AR_INA_6505,AR_INA_6505_WHO_24_H
6449,Paraguay - Isla del Cerrito,3FC807FCE22F6A921EA867EA849CE82B2D5DA982,FA0286AB2DDFB8F9C8AC22DDF972FE0D16D77790,4,metros,WHOS,,,,,,,,,,,,True,-27.2891666666667,-58.61,,,Argentina,INA,Rio Parana,AR_INA_6449,AR_INA_6449_WHO_4_H
36,San Nicolás,571C8A97E1C39724CF73722D8E57FD01D1F74995,435723334E47400E56AAD9E883BC3314709A48D9,24,metros,WHOS,,,,,,,,,,,,True,-33.3420008188866,-60.1895279977149,,,Argentina,INA,Rio Parana,AR_INA_36,AR_INA_36_WHO_24_H
2593,Arenales - La Maroma,F45F5FAEEF741726DE30A11CACBB73011F6E99D6,435723334E47400E56AAD9E883BC3314709A48D9,24,metros,WHOS,,,,,,,,,,,,True,-25.1538888888889,-65.42,,,Argentina,INA,Rio Parana,AR_INA_2593,AR_INA_2593_WHO_24_H
10,Libertad,3437B9EF80504B6A2526BF065B78AB9DAE4BD857,47BEF10439748057FFDEAC0E655B86E41E327C0B,744,metros,WHOS,,,,,,,,,,,,True,-25.916679,-54.621134,,,Argentina,INA,Rio Parana,AR_INA_10,AR_INA_10_WHO_744_H
6650,Salí - RP Nº323,A67894E827C71822E92B4CC0A3CB3444FFFAE69B,FA0286AB2DDFB8F9C8AC22DDF972FE0D16D77790,4,metros,WHOS,,,,,,,,,,,,True,-27.1333333333333,-65.3155555555555,,,Argentina,INA,,AR_INA_6650,AR_INA_6650_WHO_4_H
6441,Quinto - Dique Villa Mercedes,B23D2A9AA1F6BD3801752DBC76EB4C8DEA462B69,435723334E47400E56AAD9E883BC3314709A48D9,24,metros,WHOS,,,,,,,,,,,,True,-33.6538888888889,-65.5336111111111,,,Argentina,INA,,AR_INA_6441,AR_INA_6441_WHO_24_H
1744,Arroyo San Francisco,B40519A9023B55D6AC2BB85C2E011A4A104E9C5B,435723334E47400E56AAD9E883BC3314709A48D9,24,metros,WHOS,,,,,,,,,,,,True,-34.7277556,-58.3200389,,,Argentina,INA,Rio de la Plata,AR_INA_1744,AR_INA_1744_WHO_24_H
2198,Aº Batel - Paso Cerrito,6503960D1115120EA7E2D2A5337C22D5AA324EFB,435723334E47400E56AAD9E883BC3314709A48D9,24,metros,WHOS,,,,,,,,,,,,True,-29.0311111111111,-58.7883333333333,,,Argentina,INA,Rio Parana,AR_INA_2198,AR_INA_2198_WHO_24_H
2854,Aº Riachuelo - RP Nº5,418722E6CC0F105DA173D0DAE56E92BEEDABA8FB,435723334E47400E56AAD9E883BC3314709A48D9,24,metros,WHOS,,,,,,,,,,,,True,-27.5105555555556,-58.5697222222222,,,Argentina,INA,Rio Parana,AR_INA_2854,AR_INA_2854_WHO_24_H
6549,Juramento - El Tunal,9B55AEBD244B9184714510CC6D05D1EC6A0A2A73,FA0286AB2DDFB8F9C8AC22DDF972FE0D16D77790,4,metros,WHOS,,,,,,,,,,,,True,-25.2497222222222,-64.3902777777778,,,Argentina,INA,Rio Parana,AR_INA_6549,AR_INA_6549_WHO_4_H
23,Goya,B0BC8F82B4D8286A937AA5B3E07D7B4C3C0C496F,435723334E47400E56AAD9E883BC3314709A48D9,24,metros,WHOS,,,,,,,,,,,,True,-29.14376844,-59.27303952,,,Argentina,INA,Rio Parana,AR_INA_23,AR_INA_23_WHO_24_H
2149,Iguazú - Perfil Tipo,82457A0E7569826EBE02A2B10DEE2F221899FCB0,FA0286AB2DDFB8F9C8AC22DDF972FE0D16D77790,4,metros,WHOS,,,,,,,,,,,,True,-25.6766666666667,-54.4213888888889,,,Argentina,INA,Rio Parana,AR_INA_2149,AR_INA_2149_WHO_4_H
43,Villa Paranacito,81042CDA1B703D918AD40A525AF17DFEED1C7113,435723334E47400E56AAD9E883BC3314709A48D9,24,metros,WHOS,,,,,,,,,,,,True,-33.7,-58.65,,,Argentina,INA,Rio Parana,AR_INA_43,AR_INA_43_WHO_24_H
6397,Aº Pergamino - Pergamino,3C2245860C2820C9FC0816F8230E2E4DF0C280A5,435723334E47400E56AAD9E883BC3314709A48D9,24,metros,WHOS,,,,,,,,,,,,True,-33.9041666666667,-60.5702777777778,,,Argentina,INA,Rio Parana,AR_INA_6397,AR_INA_6397_WHO_24_H
6548,Bermejo - Aguas Blancas LIM,6E07D790E69EA2409856A77B8BD747CBA22BFB4B,435723334E47400E56AAD9E883BC3314709A48D9,24,metros,WHOS,,,,,,,,,,,,True,-22.7263888888889,-64.3691666666667,,,Argentina,INA,Rio Paraguay,AR_INA_6548,AR_INA_6548_WHO_24_H
17,Itatí,DD7287DE57DFAD2B69C2D99C2B72BDA7450E952C,0B1CAFC57D3FD2812DA591897757B37C2851D7CB,168.0,metros,WHOS,,,,,,,,,,,,True,-27.26677773,-58.24407387,,,Argentina,INA,Rio Parana,AR_INA_17,AR_INA_17_WHO_168_H
6652,Lipeo - Puente Colgante,A502E8169A861767F04B91061DA701D4D49ED261,435723334E47400E56AAD9E883BC3314709A48D9,24,metros,WHOS,,,,,,,,,,,,True,-22.4311111111111,-64.7372222222222,,,Argentina,INA,Rio Paraguay,AR_INA_6652,AR_INA_6652_WHO_24_H
68,Santo Tomé,C2C298DAC1EBB179763E064D213E671B4B199F42,47BEF10439748057FFDEAC0E655B86E41E327C0B,744,metros,WHOS,,,,,,,,,,,,True,-28.55,-56.0333333333333,,,Argentina,INA,Rio Uruguay,AR_INA_68,AR_INA_68_WHO_744_H
6498,Urueña -7 de Abril - RN34,245A7695F62F2FD769A76EABC6EABB5E8DE9E921,FA0286AB2DDFB8F9C8AC22DDF972FE0D16D77790,4,metros,WHOS,,,,,,,,,,,,True,-26.2188888888889,-64.5119444444444,,,Argentina,INA,Rio Parana,AR_INA_6498,AR_INA_6498_WHO_4_H
6263,Primero (Suquía) Camino Secund,12E46094A441E9AB912FDC8738AF643067E43B1D,435723334E47400E56AAD9E883BC3314709A48D9,24,metros,WHOS,,,,,,,,,,,,True,-30.9641666666667,-62.9961111111111,,,Argentina,INA,,AR_INA_6263,AR_INA_6263_WHO_24_H
33,San Lorenzo (San Martín),200AAA2D2D841E7DFDC95E1934F65AE569A4B37C,435723334E47400E56AAD9E883BC3314709A48D9,24,metros,WHOS,,,,,,,,,,,,True,-32.7336256031375,-60.7256705696322,,,Argentina,INA,Rio Parana,AR_INA_33,AR_INA_33_WHO_24_H
22,Bella Vista,F4534D9D46150B5FD12676DC99ED05E12787680C,47BEF10439748057FFDEAC0E655B86E41E327C0B,744,metros,WHOS,,,,,,,,,,,,True,-28.51840072,-59.05931723,,,Argentina,INA,Rio Parana,AR_INA_22,AR_INA_22_WHO_744_H
2154,Bermejo - Pozo Sarmiento,6AB0AC17BC81A8DFE28772DA972FEFFC97F8F665,47BEF10439748057FFDEAC0E655B86E41E327C0B,744,metros,WHOS,,,,,,,,,,,,True,-23.1405555555556,-64.1969444444445,,,Argentina,INA,Rio Paraguay,AR_INA_2154,AR_INA_2154_WHO_744_H
79,Concordia,FB7404060DA544222C32F7A19374FB217127E928,47BEF10439748057FFDEAC0E655B86E41E327C0B,744,metros,WHOS,,,,,,,,,,,,True,-31.4,-58.0166666666667,,,Argentina,INA,Rio Uruguay,AR_INA_79,AR_INA_79_WHO_744_H
44,Canal Nuevo,B67E46C71CCF5E78B7B9C36ABA318E30E6ED22E6,435723334E47400E56AAD9E883BC3314709A48D9,24,metros,WHOS,,,,,,,,,,,,True,-33.8627031166646,-58.6604197120006,,,Argentina,INA,Rio Parana,AR_INA_44,AR_INA_44_WHO_24_H
2836,Aº Barrancas - Paso La Llana,C50E0AB9B7559E14B3D3406C985E406EE787F1F1,47BEF10439748057FFDEAC0E655B86E41E327C0B,744,metros,WHOS,,,,,,,,,,,,True,-30.2172222222222,-59.3244444444444,,,Argentina,INA,Rio Parana,AR_INA_2836,AR_INA_2836_WHO_744_H
6380,Aº De las Chañaritas,B391C33AAFCBB77E0029552D5550D9CFDF2D52D1,435723334E47400E56AAD9E883BC3314709A48D9,24,metros,WHOS,,,,,,,,,,,,True,-34.2797222222222,-59.5894444444444,,,Argentina,INA,Rio Parana,AR_INA_6380,AR_INA_6380_WHO_24_H
2150,Miriñay - Paso Ledesma,1E45E54A6B4BB132BD13859512C073294961F972,FA0286AB2DDFB8F9C8AC22DDF972FE0D16D77790,4,metros,WHOS,,,,,,,,,,,,True,-29.8458333333333,-57.675,,,Argentina,INA,Rio Uruguay,AR_INA_2150,AR_INA_2150_WHO_4_H
59,Isla del Cerrito,56CCCA1063FBAD68EA57CE20C26BBE055B7D9685,0B1CAFC57D3FD2812DA591897757B37C2851D7CB,168.0,metros,WHOS,,,,,,,,,,,,True,-27.3166666666667,-58.6166666666667,,,Argentina,INA,Rio Parana,AR_INA_59,AR_INA_59_WHO_168_H
5907,Paraná Las Palmas - Zárate,BF991049C9204B60943FA967CDF0ABEB254FE303,435723334E47400E56AAD9E883BC3314709A48D9,24,metros,WHOS,,,,,,,,,,,,True,-34.1019444444444,-59.0088888888889,,,Argentina,INA,Rio Parana,AR_INA_5907,AR_INA_5907_WHO_24_H
2211,Salado - RP Nº50,BE352F3F758F1A8FA5C5A95ECC990530CD33BA52,FA0286AB2DDFB8F9C8AC22DDF972FE0D16D77790,4,metros,WHOS,,,,,,,,,,,,True,-34.3225,-61.3513888888889,,,Argentina,INA,Rio de la Plata,AR_INA_2211,AR_INA_2211_WHO_4_H
6678,Bermejo - Alarache,DD7D1DF68ACD9C13B9FDF329BE6853B179357AE7,435723334E47400E56AAD9E883BC3314709A48D9,24,metros,WHOS,,,,,,,,,,,,True,-22.1902777777778,-64.6527777777778,,,Argentina,INA,Rio Paraguay,AR_INA_6678,AR_INA_6678_WHO_24_H
52,San Fernando,61E2F61769D326D7DC1544C1824AB5133EE45E76,C83AE7E059AF1DB0D94C4036CADEA3B613204DE7,1,metros,WHOS,,,,,,,,,,,,True,-34.4333333333,-58.55,,,Argentina,INA,Rio Parana,AR_INA_52,AR_INA_52_WHO_1_H
6506,Salí - Alta Gracia,3D75C390594333266DBACCF9BF85AB555E9BC527,435723334E47400E56AAD9E883BC3314709A48D9,24,metros,WHOS,,,,,,,,,,,,True,-26.7191666666667,-65.1619444444444,,,Argentina,INA,,AR_INA_6506,AR_INA_6506_WHO_24_H
6763,Del Valle - Huaycama,D39A9C6FDE4B5CB7ED148CC578A64D73226E1259,FA0286AB2DDFB8F9C8AC22DDF972FE0D16D77790,4,metros,WHOS,,,,,,,,,,,,True,-28.1202777777778,-65.7980555555555,,,Argentina,INA,,AR_INA_6763,AR_INA_6763_WHO_4_H
6458,Paraná - Puerto Libertad,205E3C36F58D5AD445FB8A71F19472DBE22600BD,FA0286AB2DDFB8F9C8AC22DDF972FE0D16D77790,4,metros,WHOS,,,,,,,,,,,,True,-25.9166666666667,-54.6205555555556,,,Argentina,INA,Rio Parana,AR_INA_6458,AR_INA_6458_WHO_4_H
2833,Aº Leyes - RP Nº 1,58F6E80F0E74DFFBF501901C91353411E97218C8,47BEF10439748057FFDEAC0E655B86E41E327C0B,744,metros,WHOS,,,,,,,,,,,,True,-31.4947222222222,-60.425,,,Argentina,INA,Rio Parana,AR_INA_2833,AR_INA_2833_WHO_744_H
2838,Aº Saladillo - RN Nº205,FC4C64C822CA62B60937F2FC3B5A411593BB4CEF,47BEF10439748057FFDEAC0E655B86E41E327C0B,744,metros,WHOS,,,,,,,,,,,,True,-35.4594444444445,-59.5747222222222,,,Argentina,INA,Rio de la Plata,AR_INA_2838,AR_INA_2838_WHO_744_H
2185,Dulce - Paso de la Cina,7A84DC6B4475EE1FE029EFBA5AE71CDC14702E93,FA0286AB2DDFB8F9C8AC22DDF972FE0D16D77790,4,metros,WHOS,,,,,,,,,,,,True,-29.795,-62.8061111111111,,,Argentina,INA,,AR_INA_2185,AR_INA_2185_WHO_4_H
2211,Salado - RP Nº50,BE352F3F758F1A8FA5C5A95ECC990530CD33BA52,47BEF10439748057FFDEAC0E655B86E41E327C0B,744,metros,WHOS,,,,,,,,,,,,True,-34.3225,-61.3513888888889,,,Argentina,INA,Rio de la Plata,AR_INA_2211,AR_INA_2211_WHO_744_H
6655,Aº Azul - Seminario Diocesano,95EF988F96213DA755D35970F00BCA5B260D3D28,435723334E47400E56AAD9E883BC3314709A48D9,24,metros,WHOS,,,,,,,,,,,,True,-36.8311111111111,-59.8938888888889,,,Argentina,INA,Rio de la Plata,AR_INA_6655,AR_INA_6655_WHO_24_H
13,Santa Ana,9061632537E0130BDE5287F99D11C567FA17C639,47BEF10439748057FFDEAC0E655B86E41E327C0B,744,metros,WHOS,,,,,,,,,,,,True,-27.33509,-55.588412,,,Argentina,INA,Rio Parana,AR_INA_13,AR_INA_13_WHO_744_H
86,La Plata,A573FA90F24A367B715477B925985B3927756959,47BEF10439748057FFDEAC0E655B86E41E327C0B,744,metros,WHOS,,,,,,,,,,,,True,-34.824196,-57.873546,,,Argentina,INA,Rio de la Plata,AR_INA_86,AR_INA_86_WHO_744_H
2837,Nogoya - RN Nº12,EE501858AB1546DAAD368E1FD7640997F5C7C1F4,47BEF10439748057FFDEAC0E655B86E41E327C0B,744,metros,WHOS,,,,,,,,,,,,True,-32.3947222222222,-59.7638888888889,,,Argentina,INA,Rio Parana,AR_INA_2837,AR_INA_2837_WHO_744_H
6354,Paraná - La Paz,2C1EDED70BBE5F1235E789CBCF4829D6482C454D,FA0286AB2DDFB8F9C8AC22DDF972FE0D16D77790,4,metros,WHOS,,,,,,,,,,,,True,-30.7325,-59.6386111111111,,,Argentina,INA,Rio Parana,AR_INA_6354,AR_INA_6354_WHO_4_H
6746,Canal San Antonio- RP Nº66,66C4BCB32A9C8E3DB9414F9795CF206D4C7051A0,FA0286AB2DDFB8F9C8AC22DDF972FE0D16D77790,4,metros,WHOS,,,,,,,,,,,,True,-31.9905555555556,-62.1688888888889,,,Argentina,INA,Rio Parana,AR_INA_6746,AR_INA_6746_WHO_4_H
2823,Juramento - Cabra Corral,3D7750954975E37177AA1FF7D52B08B47F58AFE9,FA0286AB2DDFB8F9C8AC22DDF972FE0D16D77790,4,metros,WHOS,,,,,,,,,,,,True,-25.2677777777778,-65.2372222222222,,,Argentina,INA,Rio Parana,AR_INA_2823,AR_INA_2823_WHO_4_H
29,Paraná,D35B4E539A4840513F23C64F15BE89333B7488D7,435723334E47400E56AAD9E883BC3314709A48D9,24,metros,WHOS,,,,,,,,,,,,True,-31.7182378629681,-60.5225697750899,,,Argentina,INA,Rio Parana,AR_INA_29,AR_INA_29_WHO_24_H
21,Empedrado,D7BF310BFDE2F3E70A058C5A755C0CE0B4FD47EA,0B1CAFC57D3FD2812DA591897757B37C2851D7CB,168.0,metros,WHOS,,,,,,,,,,,,True,-27.95412346,-58.81852419,,,Argentina,INA,Rio Parana,AR_INA_21,AR_INA_21_WHO_168_H
6397,Aº Pergamino - Pergamino,3C2245860C2820C9FC0816F8230E2E4DF0C280A5,FA0286AB2DDFB8F9C8AC22DDF972FE0D16D77790,4,metros,WHOS,,,,,,,,,,,,True,-33.9041666666667,-60.5702777777778,,,Argentina,INA,Rio Parana,AR_INA_6397,AR_INA_6397_WHO_4_H
2112,Gualeguaychú - RN Nº 14,499D3F763C3364F2CFB8C9EAF8A2C6FA9B9CC302,FA0286AB2DDFB8F9C8AC22DDF972FE0D16D77790,4,metros,WHOS,,,,,,,,,,,,True,-32.7680555555556,-58.4983333333333,,,Argentina,INA,Rio Uruguay,AR_INA_2112,AR_INA_2112_WHO_4_H
12,Libertador,CA007BE7629501EE123B186060EA1A5306C07E2B,0B1CAFC57D3FD2812DA591897757B37C2851D7CB,168.0,metros,WHOS,,,,,,,,,,,,True,-26.8,-55.0333333333333,,,Argentina,INA,Rio Parana,AR_INA_12,AR_INA_12_WHO_168_H
2154,Bermejo - Pozo Sarmiento,6AB0AC17BC81A8DFE28772DA972FEFFC97F8F665,435723334E47400E56AAD9E883BC3314709A48D9,24,metros,WHOS,,,,,,,,,,,,True,-23.1405555555556,-64.1969444444445,,,Argentina,INA,Rio Paraguay,AR_INA_2154,AR_INA_2154_WHO_24_H
6551,Uruguay - Monte Caseros,69BEDE82589B3E11465C7BA7C56E188AA2432221,FA0286AB2DDFB8F9C8AC22DDF972FE0D16D77790,4,metros,WHOS,,,,,,,,,,,,True,-30.2516666666667,-57.6216666666667,,,Argentina,INA,Rio Uruguay,AR_INA_6551,AR_INA_6551_WHO_4_H
6401,Aº Del Medio - Motomel,88CAE2A79DD0B374C0E5D8587DECC983DA6AC884,FA0286AB2DDFB8F9C8AC22DDF972FE0D16D77790,4,metros,WHOS,,,,,,,,,,,,True,-33.3505555555556,-60.3230555555556,,,Argentina,INA,Rio Parana,AR_INA_6401,AR_INA_6401_WHO_4_H
58,Bermejo,F26B1575DF7CEEE1C4A22D52BA4B9BD4E4697846,0B1CAFC57D3FD2812DA591897757B37C2851D7CB,168.0,metros,WHOS,,,,,,,,,,,,True,-26.92629,-58.506205,,,Argentina,INA,Rio Paraguay,AR_INA_58,AR_INA_58_WHO_168_H
2809,Quinto - RP Nº26,6C67543AD191CD0E66EB6FD1287E1773FFA6F3F9,435723334E47400E56AAD9E883BC3314709A48D9,24,metros,WHOS,,,,,,,,,,,,True,-34.7627777777778,-63.645,,,Argentina,INA,,AR_INA_2809,AR_INA_2809_WHO_24_H
21,Empedrado,D7BF310BFDE2F3E70A058C5A755C0CE0B4FD47EA,435723334E47400E56AAD9E883BC3314709A48D9,24,metros,WHOS,,,,,,,,,,,,True,-27.95412346,-58.81852419,,,Argentina,INA,Rio Parana,AR_INA_21,AR_INA_21_WHO_24_H
2673,Colastiné - RN N° 168,90057835EE86A090C998496AC4CA90DA307F8A14,47BEF10439748057FFDEAC0E655B86E41E327C0B,744,metros,WHOS,,,,,,,,,,,,True,-31.6611111111111,-60.6019444444444,,,Argentina,INA,Rio Parana,AR_INA_2673,AR_INA_2673_WHO_744_H
6446,De Las Barrancas-A.Corral RP23,93277B35AD66349182F4A333ED55FFC61AD10D12,FA0286AB2DDFB8F9C8AC22DDF972FE0D16D77790,4,metros,WHOS,,,,,,,,,,,,True,-32.6894444444444,-64.7202777777778,,,Argentina,INA,Rio Parana,AR_INA_6446,AR_INA_6446_WHO_4_H
2825,Santa Lucia - Santa Lucia,FF887BE101D32A1867ABF36C377A66F6364C2758,47BEF10439748057FFDEAC0E655B86E41E327C0B,744,metros,WHOS,,,,,,,,,,,,True,-28.9877777777778,-59.0905555555556,,,Argentina,INA,Rio Parana,AR_INA_2825,AR_INA_2825_WHO_744_H
2832,Corriente - Paso Lucero,083988DC8C2E39D6E0C82B296A857F6A088B8028,47BEF10439748057FFDEAC0E655B86E41E327C0B,744,metros,WHOS,,,,,,,,,,,,True,-28.995,-58.5583333333333,,,Argentina,INA,Rio Parana,AR_INA_2832,AR_INA_2832_WHO_744_H
75,Mocoretá,3997AE4330E70BBA2C79F274ED06EF5BF9BEEC87,435723334E47400E56AAD9E883BC3314709A48D9,24,metros,WHOS,,,,,,,,,,,,True,-30.715682,-57.81776,,,Argentina,INA,Rio Uruguay,AR_INA_75,AR_INA_75_WHO_24_H
1708,La Plata,8D151FF5981EC153B53B321BC109528A006F5E42,435723334E47400E56AAD9E883BC3314709A48D9,24,metros,WHOS,,,,,,,,,,,,True,-34.8339004516602,-57.8800010681152,,,Argentina,INA,Rio de la Plata,AR_INA_1708,AR_INA_1708_WHO_24_H
6747,Areco - San Antonio de Areco,E29853F9F0189E80BDB225F506948FA5BD6F8021,435723334E47400E56AAD9E883BC3314709A48D9,24,metros,WHOS,,,,,,,,,,,,True,-34.2405555555556,-59.4994444444444,,,Argentina,INA,Rio Parana,AR_INA_6747,AR_INA_6747_WHO_24_H
2177,Canal Liag - Quebrachal,03F9352C2D13DEA4C00B56E9B6865B60708A70F6,47BEF10439748057FFDEAC0E655B86E41E327C0B,744,metros,WHOS,,,,,,,,,,,,True,-25.3452777777778,-64.045,,,Argentina,INA,Rio Parana,AR_INA_2177,AR_INA_2177_WHO_744_H
6357,Carcarañá - Cruz Alta,4327A4838D9C9E0508BCB1BD79DCFD4784A46EA2,FA0286AB2DDFB8F9C8AC22DDF972FE0D16D77790,4,metros,WHOS,,,,,,,,,,,,True,-33.0063888888889,-61.7875,,,Argentina,INA,Rio Parana,AR_INA_6357,AR_INA_6357_WHO_4_H
2150,Miriñay - Paso Ledesma,1E45E54A6B4BB132BD13859512C073294961F972,47BEF10439748057FFDEAC0E655B86E41E327C0B,744,metros,WHOS,,,,,,,,,,,,True,-29.8458333333333,-57.675,,,Argentina,INA,Rio Uruguay,AR_INA_2150,AR_INA_2150_WHO_744_H
2825,Santa Lucia - Santa Lucia,FF887BE101D32A1867ABF36C377A66F6364C2758,FA0286AB2DDFB8F9C8AC22DDF972FE0D16D77790,4,metros,WHOS,,,,,,,,,,,,True,-28.9877777777778,-59.0905555555556,,,Argentina,INA,Rio Parana,AR_INA_2825,AR_INA_2825_WHO_4_H
6685,Sis. Setúbal-Sta. Fé-La Guard.,8FCE768637F15004BE3005564E5F62B8CC12A76A,FA0286AB2DDFB8F9C8AC22DDF972FE0D16D77790,4,metros,WHOS,,,,,,,,,,,,True,-31.6302777777778,-60.6777777777778,,,Argentina,INA,Rio Parana,AR_INA_6685,AR_INA_6685_WHO_4_H
2201,A° El Soberbio - Pje La Lechuz,E256BD0E0A4A87A938BCC45DC3506DEB5B9FB51D,FA0286AB2DDFB8F9C8AC22DDF972FE0D16D77790,4,metros,WHOS,,,,,,,,,,,,True,-27.2572222222222,-54.2355555555556,,,Argentina,INA,Rio Uruguay,AR_INA_2201,AR_INA_2201_WHO_4_H
2158,Aº Feliciano - Paso Medina,A69626DE1AEC939D787EBB02F4C280C1D1541BF2,47BEF10439748057FFDEAC0E655B86E41E327C0B,744,metros,WHOS,,,,,,,,,,,,True,-30.9236111111111,-59.5511111111111,,,Argentina,INA,Rio Parana,AR_INA_2158,AR_INA_2158_WHO_744_H
71,Yapeyú,89FC35A138E8504BEA5BC91BA0EBFC609F4E1FF2,47BEF10439748057FFDEAC0E655B86E41E327C0B,744,metros,WHOS,,,,,,,,,,,,True,-29.470031,-56.810674,,,Argentina,INA,Rio Uruguay,AR_INA_71,AR_INA_71_WHO_744_H
6383,De Las Cañitas - La Tapa,FBE11B77433EC62940D0783EB1837A46A4698690,FA0286AB2DDFB8F9C8AC22DDF972FE0D16D77790,4,metros,WHOS,,,,,,,,,,,,True,-32.855,-64.7672222222222,,,Argentina,INA,Rio Parana,AR_INA_6383,AR_INA_6383_WHO_4_H
2116,Paraguay - Pto. Formosa,4DC0106E0D912BBE8668F3D4F98E759255A23EA2,435723334E47400E56AAD9E883BC3314709A48D9,24,metros,WHOS,,,,,,,,,,,,True,-26.1830555555556,-58.1619444444444,,,Argentina,INA,Rio Paraguay,AR_INA_2116,AR_INA_2116_WHO_24_H
